"city_name" "date" "temperature" "temp_type" "site_name"
"11007" "Sydney" 2016-02-18 26.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11008" "Sydney" 2016-02-19 29.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11009" "Sydney" 2016-02-20 29.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11010" "Sydney" 2016-02-21 27 "max" "SYDNEY (OBSERVATORY HILL)"
"11011" "Sydney" 2016-02-22 28.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11012" "Sydney" 2016-02-23 29.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11013" "Sydney" 2016-02-24 29.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11014" "Sydney" 2016-02-25 32.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11015" "Sydney" 2016-02-26 27.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11016" "Sydney" 2016-02-27 27.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11017" "Sydney" 2016-02-28 28.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11018" "Sydney" 2016-02-29 27.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11019" "Sydney" 2016-03-01 28.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11020" "Sydney" 2016-03-02 28.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11021" "Sydney" 2016-03-03 28.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11022" "Sydney" 2016-03-04 28.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11023" "Sydney" 2016-03-05 27.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11024" "Sydney" 2016-03-06 27.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11025" "Sydney" 2016-03-07 28.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11026" "Sydney" 2016-03-08 28.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11027" "Sydney" 2016-03-09 29.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11028" "Sydney" 2016-03-10 30.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11029" "Sydney" 2016-03-11 27.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11030" "Sydney" 2016-03-12 28.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11031" "Sydney" 2016-03-13 27.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11032" "Sydney" 2016-03-14 30.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11033" "Sydney" 2016-03-15 25.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11034" "Sydney" 2016-03-16 26.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11035" "Sydney" 2016-03-17 26.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11036" "Sydney" 2016-03-18 28.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11037" "Sydney" 2016-03-19 24.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11038" "Sydney" 2016-03-20 22 "max" "SYDNEY (OBSERVATORY HILL)"
"11039" "Sydney" 2016-03-21 21.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11040" "Sydney" 2016-03-22 23.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11041" "Sydney" 2016-03-23 25.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11042" "Sydney" 2016-03-24 27.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11043" "Sydney" 2016-03-25 25.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11044" "Sydney" 2016-03-26 26 "max" "SYDNEY (OBSERVATORY HILL)"
"11045" "Sydney" 2016-03-27 24.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11046" "Sydney" 2016-03-28 26 "max" "SYDNEY (OBSERVATORY HILL)"
"11047" "Sydney" 2016-03-29 23.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11048" "Sydney" 2016-03-30 28.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11049" "Sydney" 2016-03-31 25.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11050" "Sydney" 2016-04-01 25.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11051" "Sydney" 2016-04-02 31.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11052" "Sydney" 2016-04-03 25.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11053" "Sydney" 2016-04-04 23.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11054" "Sydney" 2016-04-05 26.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11055" "Sydney" 2016-04-06 34.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11056" "Sydney" 2016-04-07 20.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11057" "Sydney" 2016-04-08 20.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11058" "Sydney" 2016-04-09 25 "max" "SYDNEY (OBSERVATORY HILL)"
"11059" "Sydney" 2016-04-10 27.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11060" "Sydney" 2016-04-11 26.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11061" "Sydney" 2016-04-12 22.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11062" "Sydney" 2016-04-13 24.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11063" "Sydney" 2016-04-14 22.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11064" "Sydney" 2016-04-15 24.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11065" "Sydney" 2016-04-16 25.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11066" "Sydney" 2016-04-17 23.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11067" "Sydney" 2016-04-18 24.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11068" "Sydney" 2016-04-19 23.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11069" "Sydney" 2016-04-20 25.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11070" "Sydney" 2016-04-21 24.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11071" "Sydney" 2016-04-22 25.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11072" "Sydney" 2016-04-23 20.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11073" "Sydney" 2016-04-24 23.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11074" "Sydney" 2016-04-25 22.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11075" "Sydney" 2016-04-26 23.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11076" "Sydney" 2016-04-27 23.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11077" "Sydney" 2016-04-28 25.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11078" "Sydney" 2016-04-29 24.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11079" "Sydney" 2016-04-30 26.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11080" "Sydney" 2016-05-01 26.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11081" "Sydney" 2016-05-02 21.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11082" "Sydney" 2016-05-03 26.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11083" "Sydney" 2016-05-04 26.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11084" "Sydney" 2016-05-05 22.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11085" "Sydney" 2016-05-06 26.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11086" "Sydney" 2016-05-07 22.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11087" "Sydney" 2016-05-08 20.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11088" "Sydney" 2016-05-09 22.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11089" "Sydney" 2016-05-10 24.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11090" "Sydney" 2016-05-11 23.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11091" "Sydney" 2016-05-12 24.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11092" "Sydney" 2016-05-13 25.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11093" "Sydney" 2016-05-14 26.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11094" "Sydney" 2016-05-15 24.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11095" "Sydney" 2016-05-16 22.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11096" "Sydney" 2016-05-17 28.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11097" "Sydney" 2016-05-18 21.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11098" "Sydney" 2016-05-19 23.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11099" "Sydney" 2016-05-20 24.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11100" "Sydney" 2016-05-21 21.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11101" "Sydney" 2016-05-22 22 "max" "SYDNEY (OBSERVATORY HILL)"
"11102" "Sydney" 2016-05-23 26.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11103" "Sydney" 2016-05-24 22.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11104" "Sydney" 2016-05-25 21.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11105" "Sydney" 2016-05-26 20.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11106" "Sydney" 2016-05-27 18.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11107" "Sydney" 2016-05-28 14.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11108" "Sydney" 2016-05-29 19.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11109" "Sydney" 2016-05-30 19.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11110" "Sydney" 2016-05-31 17.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11111" "Sydney" 2016-06-01 17.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11112" "Sydney" 2016-06-02 19.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11113" "Sydney" 2016-06-03 18.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11114" "Sydney" 2016-06-04 21.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11115" "Sydney" 2016-06-05 19.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11116" "Sydney" 2016-06-06 18.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11117" "Sydney" 2016-06-07 19.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11118" "Sydney" 2016-06-08 20.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11119" "Sydney" 2016-06-09 22 "max" "SYDNEY (OBSERVATORY HILL)"
"11120" "Sydney" 2016-06-10 21.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11121" "Sydney" 2016-06-11 19.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11122" "Sydney" 2016-06-12 18.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11123" "Sydney" 2016-06-13 20.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11124" "Sydney" 2016-06-14 21.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11125" "Sydney" 2016-06-15 20.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11126" "Sydney" 2016-06-16 22.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11127" "Sydney" 2016-06-17 19.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11128" "Sydney" 2016-06-18 21.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11129" "Sydney" 2016-06-19 19.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11130" "Sydney" 2016-06-20 20.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11131" "Sydney" 2016-06-21 18.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11132" "Sydney" 2016-06-22 19.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11133" "Sydney" 2016-06-23 18.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11134" "Sydney" 2016-06-24 16.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11135" "Sydney" 2016-06-25 15.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11136" "Sydney" 2016-06-26 15.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11137" "Sydney" 2016-06-27 11.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11138" "Sydney" 2016-06-28 17.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11139" "Sydney" 2016-06-29 18.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11140" "Sydney" 2016-06-30 16.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11141" "Sydney" 2016-07-01 16.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11142" "Sydney" 2016-07-02 18.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11143" "Sydney" 2016-07-03 18.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11144" "Sydney" 2016-07-04 15.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11145" "Sydney" 2016-07-05 18.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11146" "Sydney" 2016-07-06 17.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11147" "Sydney" 2016-07-07 17.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11148" "Sydney" 2016-07-08 15.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11149" "Sydney" 2016-07-09 18 "max" "SYDNEY (OBSERVATORY HILL)"
"11150" "Sydney" 2016-07-10 17.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11151" "Sydney" 2016-07-11 18.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11152" "Sydney" 2016-07-12 20.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11153" "Sydney" 2016-07-13 14 "max" "SYDNEY (OBSERVATORY HILL)"
"11154" "Sydney" 2016-07-14 17 "max" "SYDNEY (OBSERVATORY HILL)"
"11155" "Sydney" 2016-07-15 17.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11156" "Sydney" 2016-07-16 18.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11157" "Sydney" 2016-07-17 18.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11158" "Sydney" 2016-07-18 24.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11159" "Sydney" 2016-07-19 24.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11160" "Sydney" 2016-07-20 16.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11161" "Sydney" 2016-07-21 19.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11162" "Sydney" 2016-07-22 25.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11163" "Sydney" 2016-07-23 17.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11164" "Sydney" 2016-07-24 14.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11165" "Sydney" 2016-07-25 17.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11166" "Sydney" 2016-07-26 17.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11167" "Sydney" 2016-07-27 18.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11168" "Sydney" 2016-07-28 19.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11169" "Sydney" 2016-07-29 18.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11170" "Sydney" 2016-07-30 19.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11171" "Sydney" 2016-07-31 20.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11172" "Sydney" 2016-08-01 18.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11173" "Sydney" 2016-08-02 15.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11174" "Sydney" 2016-08-03 14.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11175" "Sydney" 2016-08-04 18.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11176" "Sydney" 2016-08-05 16.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11177" "Sydney" 2016-08-06 15.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11178" "Sydney" 2016-08-07 16.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11179" "Sydney" 2016-08-08 19.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11180" "Sydney" 2016-08-09 19.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11181" "Sydney" 2016-08-10 25.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11182" "Sydney" 2016-08-11 20.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11183" "Sydney" 2016-08-12 19.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11184" "Sydney" 2016-08-13 20.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11185" "Sydney" 2016-08-14 20 "max" "SYDNEY (OBSERVATORY HILL)"
"11186" "Sydney" 2016-08-15 19.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11187" "Sydney" 2016-08-16 20.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11188" "Sydney" 2016-08-17 24.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11189" "Sydney" 2016-08-18 22.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11190" "Sydney" 2016-08-19 24.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11191" "Sydney" 2016-08-20 17.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11192" "Sydney" 2016-08-21 20.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11193" "Sydney" 2016-08-22 13.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11194" "Sydney" 2016-08-23 18.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11195" "Sydney" 2016-08-24 14.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11196" "Sydney" 2016-08-25 17.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11197" "Sydney" 2016-08-26 17.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11198" "Sydney" 2016-08-27 19.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11199" "Sydney" 2016-08-28 20.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11200" "Sydney" 2016-08-29 19.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11201" "Sydney" 2016-08-30 19.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11202" "Sydney" 2016-08-31 23.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11203" "Sydney" 2016-09-01 22.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11204" "Sydney" 2016-09-02 18 "max" "SYDNEY (OBSERVATORY HILL)"
"11205" "Sydney" 2016-09-03 20.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11206" "Sydney" 2016-09-04 21.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11207" "Sydney" 2016-09-05 21.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11208" "Sydney" 2016-09-06 20.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11209" "Sydney" 2016-09-07 22 "max" "SYDNEY (OBSERVATORY HILL)"
"11210" "Sydney" 2016-09-08 21.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11211" "Sydney" 2016-09-09 22.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11212" "Sydney" 2016-09-10 22.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11213" "Sydney" 2016-09-11 21 "max" "SYDNEY (OBSERVATORY HILL)"
"11214" "Sydney" 2016-09-12 20.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11215" "Sydney" 2016-09-13 20.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11216" "Sydney" 2016-09-14 24.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11217" "Sydney" 2016-09-15 22.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11218" "Sydney" 2016-09-16 22.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11219" "Sydney" 2016-09-17 22.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11220" "Sydney" 2016-09-18 17.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11221" "Sydney" 2016-09-19 21.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11222" "Sydney" 2016-09-20 20.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11223" "Sydney" 2016-09-21 21.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11224" "Sydney" 2016-09-22 20.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11225" "Sydney" 2016-09-23 22 "max" "SYDNEY (OBSERVATORY HILL)"
"11226" "Sydney" 2016-09-24 22.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11227" "Sydney" 2016-09-25 22.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11228" "Sydney" 2016-09-26 21.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11229" "Sydney" 2016-09-27 23.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11230" "Sydney" 2016-09-28 21.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11231" "Sydney" 2016-09-29 22.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11232" "Sydney" 2016-09-30 20.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11233" "Sydney" 2016-10-01 22.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11234" "Sydney" 2016-10-02 24.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11235" "Sydney" 2016-10-03 25.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11236" "Sydney" 2016-10-04 23.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11237" "Sydney" 2016-10-05 23.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11238" "Sydney" 2016-10-06 27.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11239" "Sydney" 2016-10-07 31 "max" "SYDNEY (OBSERVATORY HILL)"
"11240" "Sydney" 2016-10-08 22.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11241" "Sydney" 2016-10-09 25.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11242" "Sydney" 2016-10-10 33.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11243" "Sydney" 2016-10-11 21.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11244" "Sydney" 2016-10-12 23.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11245" "Sydney" 2016-10-13 18.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11246" "Sydney" 2016-10-14 21.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11247" "Sydney" 2016-10-15 23.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11248" "Sydney" 2016-10-16 29 "max" "SYDNEY (OBSERVATORY HILL)"
"11249" "Sydney" 2016-10-17 22.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11250" "Sydney" 2016-10-18 25.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11251" "Sydney" 2016-10-19 24.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11252" "Sydney" 2016-10-20 21.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11253" "Sydney" 2016-10-21 25.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11254" "Sydney" 2016-10-22 18 "max" "SYDNEY (OBSERVATORY HILL)"
"11255" "Sydney" 2016-10-23 19.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11256" "Sydney" 2016-10-24 21.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11257" "Sydney" 2016-10-25 23.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11258" "Sydney" 2016-10-26 27 "max" "SYDNEY (OBSERVATORY HILL)"
"11259" "Sydney" 2016-10-27 21.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11260" "Sydney" 2016-10-28 19.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11261" "Sydney" 2016-10-29 24.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11262" "Sydney" 2016-10-30 25.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11263" "Sydney" 2016-10-31 23.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11264" "Sydney" 2016-11-01 24.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11265" "Sydney" 2016-11-02 24.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11266" "Sydney" 2016-11-03 25.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11267" "Sydney" 2016-11-04 30.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11268" "Sydney" 2016-11-05 25.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11269" "Sydney" 2016-11-06 26 "max" "SYDNEY (OBSERVATORY HILL)"
"11270" "Sydney" 2016-11-07 28.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11271" "Sydney" 2016-11-08 28.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11272" "Sydney" 2016-11-09 22.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11273" "Sydney" 2016-11-10 24.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11274" "Sydney" 2016-11-11 24.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11275" "Sydney" 2016-11-12 32.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11276" "Sydney" 2016-11-13 30.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11277" "Sydney" 2016-11-14 24.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11278" "Sydney" 2016-11-15 23.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11279" "Sydney" 2016-11-16 25.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11280" "Sydney" 2016-11-17 23.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11281" "Sydney" 2016-11-18 31.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11282" "Sydney" 2016-11-19 24.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11283" "Sydney" 2016-11-20 25.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11284" "Sydney" 2016-11-21 28.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11285" "Sydney" 2016-11-22 31 "max" "SYDNEY (OBSERVATORY HILL)"
"11286" "Sydney" 2016-11-23 26.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11287" "Sydney" 2016-11-24 23.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11288" "Sydney" 2016-11-25 25.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11289" "Sydney" 2016-11-26 24.4 "max" "SYDNEY (OBSERVATORY HILL)"
"11290" "Sydney" 2016-11-27 23.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11291" "Sydney" 2016-11-28 26.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11292" "Sydney" 2016-11-29 25.3 "max" "SYDNEY (OBSERVATORY HILL)"
"11293" "Sydney" 2016-11-30 25.2 "max" "SYDNEY (OBSERVATORY HILL)"
"11294" "Sydney" 2016-12-01 28.5 "max" "SYDNEY (OBSERVATORY HILL)"
"11295" "Sydney" 2016-12-02 35.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11296" "Sydney" 2016-12-03 26.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11297" "Sydney" 2016-12-04 26.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11298" "Sydney" 2016-12-05 29.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11299" "Sydney" 2016-12-06 23.6 "max" "SYDNEY (OBSERVATORY HILL)"
"11300" "Sydney" 2016-12-07 25.1 "max" "SYDNEY (OBSERVATORY HILL)"
"11301" "Sydney" 2016-12-08 27.9 "max" "SYDNEY (OBSERVATORY HILL)"
"11302" "Sydney" 2016-12-09 27.8 "max" "SYDNEY (OBSERVATORY HILL)"
"11303" "Sydney" 2016-12-10 23.7 "max" "SYDNEY (OBSERVATORY HILL)"
"11304" "Sydney" 2016-12-11 26.3 "max" "SYDNEY (OBSERVATORY HILL)"
